id,text,category,source,date
5695,"С мурчащими объятиями и любовью к книгам ❤  Посмотрите, какую праздничную открытку к нашему 19-летию сняла прекрасная Алёна — и мы решили, что пора провести пушистую перекличку! Делитесь фотографиями своих хвостиков, которые получают прописку в книжной коробке, как только слоны МИФа ее доставят, обнюхивают обложки, радостно чирикают, когда вы достаете любимое издание с полки — в общем, всячески мешают помогают вам читать. Полюбуемся вместе.",книги,mifbooks,2024-06-04 16:09:28
5689,"«Мифы сопровождают человека с момента зарождения цивилизации и в фантастических образах отражают его жизнь, страхи и надежды. Со временем они превращаются в сказки, в сюжеты художественной литературы, но не исчезают из памяти.  Мифы мы привыкли воспринимать как сказки, небылицы, которые древний человек придумывал по причине своего невежества. Действительно, нельзя же серьезно относиться к утверждению, что предками людей были волки, медведи или даже вороны, или верить тому, что первые люди появились из пота великана?  Однако к этим историям не стоит относиться пренебрежительно. Мифологическое сознание — первая форма человеческого сознания, а мифы, несмотря на свою фантастичность, являются отражением реального мира. Их образы и события не противоречат законам той реальности, в которой существует человек», — пишет Марина Голубева в предисловии к «Главному в истории мифологии».  Эта книга о том, что древние мифы ближе, чем мы думаем, их символизмом наполнен наш язык, наше сознание, мир вокруг нас. В четырех разделах — «Мифы в истории», «Сюжеты», «Системы» и «Символы» — рассказывается о том, как первобытные мифы трансформируются в верования, сказки, былины, становятся основой первых религиозных систем.  Добавили книгу серии «Главное в истории» в деньрожденческую подборку с большой скидкой (до 70%). Здесь есть и бестселлеры, и новинки — по такой цене их можно будет купить только до воскресенья.",книги,mifbooks,2024-06-04 12:15:42
5680,"«Коварство самооценки в том, что люди привыкают держаться за внешние атрибуты успешной жизни: работу, семью, машину, дом, статус, достижения. Все вроде бы отлично. Но внутри они продолжают отчаянно сомневаться в себе и своей значимости. В праве быть такими, какие есть. И жить так, как по-настоящему хотят».  Принесли цитаты из новинки от автора «Внутренней опоры» Анны Бабич — «Книги-сериала по самооценке».  P. S. До 6 июня включительно с промокодом Legends эту и другие новинки на сайте МИФа можно купить со скидкой 50% 📕",книги,mifbooks,2024-06-04 08:40:13
5679,"Все эти 19 лет мы издаем для вас книги — детские и взрослые. Про поиск себя и жизни замечательных людей. Про древние мифы и технологии будущего. Про бизнес-модели и современное искусство. Тонкие и толстенные. С картинками и без. С обложками всех цветов радуги. Их уже больше пяти тысяч. А вы помните, с какой книги и как началось ваше знакомство с МИФом? Делитесь историями в комментариях — а мы заботливо соберем их в статью в нашем блоге ❤️",книги,mifbooks,2024-06-03 15:59:46
5677,"Будь как дома, путник, мы приготовили для тебя дары Легендариума 🌟  Обожаем дни рождения — уже сидим и улыбаемся до ушей, читая ваши поздравления, а это ведь мы еще про классные штуки не рассказали. Вот что у нас для вас есть  Новинки со скидками до 70%  Предложение, которого никогда не было и больше не будет. Подборка с большой скидкой, а на остальное -50% с промокодом Legends до 6 июня включительно (не работает только для The Book).  Книги в подарок Оставьте почту на праздничной странице — отправим электронную книгу «Как рождаются эмоции», аудиокнигу «Работа как внутренняя игра» и чек-лист заботы о себе.  Розыгрыши Конечно же, приготовили подборки книг, которые будем разыгрывать в наших каналах (говорят, среди них — любимая классика и «Мифы от и до»!). А еще будем дарить промокоды среди покупателей.   Курсы вдвое дешевле  По промокоду MY19 курсы «Таро и архетипы», «Мы во Вселенной», «Сказка моей жизни», «О чем мы молчим с моей матерью. 3.0» и «Колдуны в русской деревне» станут на 50% дешевле. А промокод BIRTHDAY подарит -30% на остальные. Список будет меняться каждую неделю.   Книжная премия МИФа На первом этапе голосования вы выбрали книги, из которых мы сформировали ТОП-10 по нескольким номинациям, а еще добавили книжные блоги и магазины. Время определять лучших из лучших!  Книгозино Это база Здесь можно рискнуть ничем и сорвать куш — книгу на выбор, если выпадет джек-пот.  Заглядывайте на праздничную страницу за всеми подробностями ✨  P. S. А Если вам хочется пожелать всей команде МИФа или кому-то лично что-то очень приятное — напишите пожелание на почту love@mann-ivanov-ferber.ru. Храним все письма, которые вы уже присылали, и перечитываем❤",книги,mifbooks,2024-06-03 14:21:09
5676,"МИФу — 19 лет. Добро пожаловать в Легендариум✨  «В поход, беспечный пешеход, Уйду, избыв печаль, — Спешит дорога от ворот В заманчивую даль» Дж. Р. Р. Толкин, «Властелин колец»  Друзья, приветствуем вас на пороге нашего Легендариума. Здесь слова превращаются в истории, черновики становятся произведениями искусства, а книжные страницы открывают двери в новые миры.   Здесь творится волшебство, и печатные строки соприкасаются с сердцем и душой — чтобы сделать простые моменты легендарными.   Здесь каждый из нас — герой, потому что проходит свой путь, открывая врата познания, преодолевая горы страхов и обретая сокровища истины.  Как ни один миф немыслим без подвигов, МИФ немыслим без читателей. Спасибо, что именно с вами мы пишем нашу общую легенду. Спасибо, что читаете и мечтаете. Спасибо, что все эти годы — вы рядом.  Сегодня нам 19.  Да продолжится наш общий путь.   Да начнется приключение!  P. S. Возьмите с собой в дорогу промокод Legends — для скидки 50%. Будет работать до 6 июня включительно на всё, кроме книг с большей скидкой и The Book.",книги,mifbooks,2024-06-03 10:11:53
5675,"В полночь карета не превращается в тыкву... а подвозит прямиком на деньрожденческую вечеринку МИФа ✨ Вы — в числе самых первых гостей. Решили сделать сюрприз всем, кто полуночничает (или практикует магию утра) и рассказать о нашем празднике. На большую подборку книг включилась скидка до 70%, а остальное можно забрать со скидкой 50%* — для этого используйте волшебное слово preparty (применяйте его в корзине). Только тсс 💌  Карету мне, карету!  *Друзья, так вышло, что книга The Book избегает шумных мероприятий, поэтому промокод на нее не срабатывает.",книги,mifbooks,2024-06-02 21:14:45
5674,"Друзья, с 6 по 9 июня в Москве пройдет фестиваль «Красная площадь» — если не успели к нам в гости на гаражку, приходите за книгами (и если успели, тоже приходите!). Будет нон-фикшн и художественная литература, детские книги и комиксы.   В рамках фестиваля пройдет несколько наших мероприятий:   📌6 июня в 15:00, шатер 20 — «Как иллюстрацией показать то, что не сказал текст», Антейку, XINSHI, Ана Награни и ALES  📌7 июня в 13:00, шатер 17 — «Мифические существа татар. Как создать книгу о зловредном Шурале, своенравном домовом и доблестных богатырях», Ринара Нагаева, Дарина Ерохина, Ирина Ким, Дарья Калачева  📌9 июня, 17:15, шатер 20 — «Зачем читать прозу о регионах России? Новая серия МИФа ""Читаем Россию""», Александр Григоренко («Потерял слепой дуду»), Анна Лунёва и Наталия Колмакова («Черная изба»). Модератор: Оксана Бухарова — редактор канала Книжный лис    Вход на фестиваль свободный. Увидимся!",книги,mifbooks,2024-06-02 16:01:45
5673,"«Я весь мир заставил плакать Над красой земли моей».  Борис Пастернак провел большую часть своей жизни в загородном поселении Переделкино. Это место стало не только его домом, но и источником вдохновения — здесь он написал свой знаменитый роман «Доктор Живаго». Рассказываем о даче писателя и о том, как Переделкино повлияло на его творчество  🦋",книги,mifbooks,2024-06-02 11:39:00
5672,"Список литературы на лето... который теперь так хочется читать!  Помните это чувство — каникулы только-только начинаются, и впереди столько свободного времени. Сон до полудня, встречи с друзьями, поездка к бабушке с дедушкой в деревню или летний лагерь, походы на речку. А еще он — тот самый список литературы, который неплохо бы осилить. Но как же ле-ни-во! Кажется, что прочитать его весь невозможно.  А теперь рука тянется к тем самым книгам — хочется наверстать упущенное или перечитать то, что в детстве точно воспринималось совсем иначе. Если у вас так же, выбирайте, что из классики хотите прочитать этим летом?",книги,mifbooks,2024-06-02 08:28:55
5663,"Читать, сидя на любимой скамейке в парке под шелест листвы и смех играющей неподалеку детворы. Раскачиваясь в гамаке на даче, вдыхая аромат распустившихся прошлой ночью пионов. Поедая черешню, вытирая пальцы от густого сока, аккуратно — чтобы на запачкать страницы. У открытого окна, внимая звукам такой долгожданной грозы. С долгожданным летом вас, дорогие читатели 💚🌿",книги,mifbooks,2024-06-01 08:56:45
5654,"Закончился первый день нашей юбилейной московской гаражки — спасибо всем, кто заглянул сегодня в гости! Ярмарка продлится еще два дня — 1 и 2 июня с 11 утра до 8 вечера в Бойлерной на Хлебозаводе. Приходите за книгами и заодно послушать увлекательные лекции:  📌 1 июня 14:00 «Главная героиня. Как познакомиться с собой и ориентироваться на свои, а не чужие ожидания» (Анастасия Иванова и Оксана Бухарова) 16:00 «Архетипы — в искусстве, моде, политике и повседневности» (Юлия Милович-Шералиева) 18:00 «Как история превращается в цикл. Паблик-ток с авторами МИФ.Прозы» (Мальвина Гайворонская, Анви Рид, Кристина Робер, Наталья Способина)  📌 2 июня 12:00 «Как это нарисовано? Паблик-ток о работе над книжной иллюстрацией» (Djuney9, Marik и Cactusute) 14:00 «Мифические существа татар. Как создать книгу о зловредном Шурале, своенравном домовом и доблестных богатырях» (Ринара Нагаева, Дарья Калачева) 16:00 «Как заработать, сберечь и приумножить. Паблик-ток о финансах для детей и их родителей» (Маргарита Зобнина, Людмила Булавкина)  Делитесь в комментариях фотографиями своего книжного улова ❤️",книги,mifbooks,2024-05-31 19:04:34
5652,"Друзья, присоединяйтесь к нашему розыгрышу с Книжным Лисом  📕",книги,mifbooks,2024-05-31 12:07:20
5647,"«Самое главное в книгах — то, что они помогают тебе вообразить жизнь намного большую и лучшую, чем любые твои мечты». Из книги «Затерянный книжный»  Лето на пороге! Сделали новую атмосферную коллекцию обоев с вдохновляющими цитатами и иллюстрациями. С календарем на июнь или без — выбирайте, что больше нравится. Посмотреть все форматы и скачать можно в нашем блоге 💕  Друзья, если вы мечтаете об обоях с какой-то из наших иллюстраций или цитат — дайте знать в комментариях, мы передадим просьбу дизайнеру.",книги,mifbooks,2024-05-31 11:23:21
5637,"Поставь галочку, похвали себя: чек-листы от МИФа  Уделять внимание иностранному языку и учиться расслабляться, пополнять свой энергобокс и подходить к покупкам более осознанно — что бы вы не запланировали, чек-листы станут отличными помощниками на пути к цели. Выбирайте подходящий, распечатывайте — и вперед! Посмотреть все чек-листы можно здесь 🌟",книги,mifbooks,2024-05-30 13:00:49
5636,"«Это лучшая книга про материнство за последние лет 5 в моей жизни»: сегодня в рубрике #миф_читатель — Ксения. Делимся отзывом на книгу Лизы Марчиано:  «Насколько она терапевтична, этична! И очень много энергий и эмоций вспыхало, как кострище вечером в кругу близких, где ты поешь, и энергия рода за твоими плечами. Читать эту книгу — как будто участвовать в трансформационном обряде женской силы, материнской силы, где ты умираешь в своей тревоге, скорби, и восстаешь как феникс еще более сильная и мудрая, принимая жизнь и все происходящее в ней как дар. Так и хочется сказать: чудовищно гармонично.  Я пишу сейчас этот текст и чувствую, как энергия во мне рычит... и беру перечитывать эту книгу, открывая любую ее страницу. Она вскрывает, обнажает эмоции и помогает превратить их в силу, твою силу. Где ты принимаешь любой колодец как дар самопознания.  Кому: Женщинам, Матерям, прожившим и проживающим тревогу, боль, смятение, скорбь. Пережившим потерю. Потерявшим смысл. Совершившим ошибку. Бабушкам; женщинам в поиске себя. У кого много вопросов и нет ответов; женщинам, сожалеющим о своей жизни; Женщинам-мамам. Всем Мамам».   Если вы тоже прочитали книгу и хотите поделиться своим мнением — пишите в комментариях 📕  За книгой: МИФ / Читай-город / WB / Ozon",книги,mifbooks,2024-05-29 15:20:45
5627,"«Каждый человек регулярно спрашивает себя: ""Ну все же нормально, чего тебе еще надо, почему на душе неспокойно?"" Знаете, чего всем не хватает? Устойчивой самооценки.  Потому что, хрупкая и шаткая, она незаметно отравляет наше существование. Самооценка — одна из важнейших составляющих внутреннего мира. Это ""позвоночник"", и от того, насколько он крепкий и здоровый, зависит качество жизни человека во всех сферах каждую минуту его существования».  Приехала из типографии новая книга психолога Анны Бабич, автора бестселлера «Внутренняя опора», разошедшейся тиражом более 100 тысяч экземпляров. Рассказываем и показываем, что под обложкой.  За книгой: МИФ / Читай-город / Ozon / WB",книги,mifbooks,2024-05-29 09:48:04
5625,"Как научиться «рисовать» книги?   Погрузимся в тему уже завтра на вебинаре, который проведет иллюстратор и арт-директор МИФа ALES. Что будет:  ✏️поговорим, кто такой книжный иллюстратор и как им стать; ✏️ расскажем про закулисье работы: от идеи до готовой иллюстрации; ✏️ сделаем разбор рисунков на примере романов «Собор Парижской Богоматери» и «Портрет Дориана Грея».  А еще Ales ответит на ваши вопросы — если есть что-то, о чем вы давно хотели спросить человека, работающего с книжной иллюстрацией, делитесь в комментариях. Мы все соберем и передадим Ales для завтрашней встречи. А еще среди участников вебинара разыграем место на нашем курсе «Книжный иллюстратор» — вдруг это будете именно вы? ✨  Встречаемся 29 мая, в 19:00 (мск). Зарегистрироваться на вебинар можно вот здесь, до встречи!   P. S. В посте — иллюстрации Ales для форзацев «Собора Парижской богоматери».",книги,mifbooks,2024-05-28 14:28:27
5624,"Инъекция абсурда, близость умов и исследование чувств: книга от одного из 100 самых значимых мыслителей современности   На протяжении лет близость означала разное. Сначала это была комната, где можно скрыться от чужих глаз. Или прядь волос, которую лелеяли, будто в ней крылось волшебство. В браке близость означала семейную жизнь, а друзья выражали близость, припадая к груди.  «Новый вид близости — близость умов — для тех, кто читает, думает и наблюдает как за другими, так и за собой, и для кого жизнь — это познание».  Вместо того чтобы спрашивать друг друга: «Ты все еще без ума от меня?», теперь люди спрашивают так: «Ты все еще интересуешь меня, помогаешь мне, утешаешь меня и заботишься обо мне, пока я меняюсь и расту, и делаю ли я то же самое для тебя?»  Эта близость представляет собой партнерство в поисках истины, позволяющее каждому увидеть мир дважды: глазами другого и своими собственными.  📕 В МИФе вышла одна из самых ожидаемых книг года по версии Forbes — «Интимная история человечества». «Автор проносит читателя через тысячелетия и континенты, чтобы найти истоки наших самых сильных и сокровенных чувств. Любовь, сексуальное влечение, ненависть, сострадание, любопытство, страх, одиночество и даже гастрономическое наслаждение — обо всем этом рассказывается через призму мировой истории и историй сугубо личных» — представляет новинку редактор Ольга Нестерова. Здесь принесли несколько интересных мыслей из книги.  За книгой: МИФ / Читай-город / Ozon / WB",книги,mifbooks,2024-05-28 11:29:12
5621,"Богатый и, можно сказать, единственный источник разнообразных мифических представлений есть живое слово человеческое, с его метафорическими и  созвучными выражениями. Чтобы показать, как необходимо и естественно создаются мифы (басни), надо обратиться к истории языка.  Открыли предзаказ на знаменитое исследование историка и фольклориста Александра Николаевича Афанасьева (1826–1871) «Поэтические воззрения славян на природу» в трех томах с иллюстрациями Антейку. Это фундаментальный труд, посвященный историко-филологическому анализу языка и фольклора славян в связи с языком и фольклором других индоевропейских народов. Текст нового издания адаптирован к современной орфографии с некоторым сохранением особенностей старого правописания, чтобы дать почувствовать атмосферу словесных оборотов ушедшей эпохи.   📕 Том 1. Стихии, языческие боги и животные  📗 Том 2. Сотворение мира и первые существа  📘 Том 3. Нечистая сила и народные праздники",книги,mifbooks,2024-05-27 14:51:59
5620,"«Мне кажется, что если сложить всю упущенную выгоду, которая возникает у людей из-­за страха публичности, то можно было бы в чистом поле построить новое государство-­гигант, которое бы по своей экономической мощи превосходило Китай и США, вместе взятые».   Необязательно быть медийным человеком, чтобы сталкиваться с необходимостью выступлений — например, презентовать результаты своей работы перед коллегами, рассказать о себе на собеседовании или даже на свидании. Многих из нас в этот момент охватывает сильная неуверенность и даже паника, и мы рассказываем что-то невнятное или вовсе отказываемся от самой идеи.   Автор книги Сергей Тугушев в школе очень боялся выходить к доске. Сейчас он ведущий Первого канала, магистр психологии НИУ ВШЭ, бизнес-тренер и, кажется, знает всё о том, как справляться c внутренними ограничениями, страхами и неуверенностью. И рассказывает об этом нам.  Сергей стал победителем третьего потока нашего курса для авторов «Цех». Вот что под обложкой книги: ⏩Молчание не золото: почему страх публичности мешает нам в разных жизненных сферах ⏩Стараться не стараться: куда нас приводит перфекционизм и что с ним делать ⏩ Повторение первой психотравмы, или какое отношение к страху проявляться имеют наши предки ⏩«10 минут бреда» и другие помогающие техники ⏩Трехнедельная авторская программа, чтобы чувствовать себя комфортно перед любой аудиторией  «В первую очередь я написал эту книгу для людей, которые почему-то не позволяют себе выходить в публичное пространство. Или позволяют, но очень мало, например, потому что считают, что у других людей есть идеи получше. Это ограничивающее убеждение можно отбросить [...] Моя книга, скорее, про внутреннюю свободу. Практики публичности можно применять как некое хобби, которое будет помогать в других сферах жизни, делать человека увереннее и более высокооплачиваемым».  В этой статье делимся советами, как вести прямые эфиры и стримы, а здесь можно почитать интервью с Сергеем.   За книгой: МИФ / Читай-город / Ozon / WB",книги,mifbooks,2024-05-27 12:01:14
5619,"Юбилейная гаражка МИФа в Москве 📚  Друзья, в этом году в столице мы проводим праздничную гаражку — впервые мы встретились с вами на мероприятии целых пять лет назад!   Приходите в гости с 31 мая по 2 июня в Бойлерную на Хлебозаводе — гаражка работает с 11 утра до 8 вечера. На ярмарке можно будет купить и наши бестселлеры, и совсем свежие новинки для взрослых и детей. Литература по психологии, саморазвитию и бизнесу, вечная классика и художественные книги современных авторов, комиксы и роскошные подарочные издания — выбирайте, что по душе. Также на Гаражке вы найдете книжные подборки от литературных критиков Натальи Ломыкиной и Галины Юзефович, изданий Psychologies, MAXIM, VOICE, Новый очаг, Сноб, Seasons, Grazia, «Афиша Daily», телеканала 2х2, портала «Культура. РФ».   И приходите послушать увлекательные лекции:  📌 1 июня 14:00 «Главная героиня. Как познакомиться с собой и ориентироваться на свои, а не чужие ожидания» (Анастасия Иванова и Оксана Бухарова) 16:00 «Архетипы — в искусстве, моде, политике и повседневности» (Юлия Милович-Шералиева) 18:00 «Как история превращается в цикл. Паблик-ток с авторами МИФ.Прозы» (Мальвина Гайворонская, Анви Рид, Кристина Робер, Наталья Способина)  📌 2 июня 12:00 «Как это нарисовано? Паблик-ток о работе над книжной иллюстрацией» (Djuney9, Marik и Cactusute) 14:00 «Мифические существа татар. Как создать книгу о зловредном Шурале, своенравном домовом и доблестных богатырях» (Ринара Нагаева, Дарья Калачева) 16:00 «Как заработать, сберечь и приумножить. Паблик-ток о финансах для детей и их родителей» (Маргарита Зобнина, Людмила Булавкина)  До встречи!",книги,mifbooks,2024-05-26 12:43:50
5618,"Сегодня команда МИФ. Прозы, которая передает вам привет на видео, собралась на бранч с авторами и книжными блогерами — такие встречи уже стали традицией, и мы этому очень рады!   Презентовали наши самые ожидаемые новинки — заглядывайте в канал прозы подсмотреть, что мы для вас готовим 📕",книги,mifbooks,2024-05-25 19:14:27
5617,"В МИФе выходит много психологических и психотерапевтических книг. Для всех, кто любит не только читать, но и смотреть, составили подборку любопытных сериалов и фильмов на эту тему: от трогательных комедий до драматических остросюжетных историй.  Терапия (сериал, 2023) Главные герои здесь — психотерапевты. Терапевт Джимми после личной трагедии начинает говорить своим пациентам то, что на самом деле о них думает. Душевный сериал от создателей «Теда Лассо».  Психиатр по соседству (2021) История Марти и его психиатра, который не только изменил жизнь своего пациента, но и полностью ей завладел. Марти понадобилось 30 лет, чтобы это понять и вновь стать хозяином своей судьбы.  Отыграть назад (сериал, 2020) Грейс Фрейзер — успешный терапевт из Нью-Йорка. Кажется, у неё все хорошо: любящий муж, прекрасный сын, богатая жизнь. Однако вскоре пропадает её муж, а сказочная жизнь оборачивается чередой неприятных откровений.  Пациенты (сериал, 2008-2021) Психотерапевт Пол Уэстон ежедневно прикладывает колоссальные усилия, чтобы помочь пациентам. Однако сам Пол — точно такой же человек, которому постоянно приходится разбираться со своими проблемами и переживаниями.  Девять совсем незнакомых людей (сериал, 2021) В элитном ретрит-лагере собираются девять обитателей большого города. На протяжении десяти дней за процессом лечения будет наблюдать директор Маша, которая устраивает гостям непростой психологический тренинг.  Состояние рассудка (2017) В конце 1950-х, когда в психиатрии еще применялись «карательные» методы, доктор Алан Стоун начинает работать с параноидальными шизофрениками. Он решает бросить вызов жестокому лечению и начинает работать с пациентами по-новому.  ОКР ОКР (2017) В приемной известного специалиста по обсессивно-компульсивным расстройствам собираются несколько пациентов. И когда секретарь врача сообщает, что его рейс из Лондона задерживается, один из пациентов предлагает поведать о своих проблемах.  Смотрели что-то из этого списка?  На фото — Харрисон Форд и Джейсон Сигел в образе своих персонажей из «Терапии».",книги,mifbooks,2024-05-25 12:44:58
5616,"«В это утро на Фоминой неделе, только что отслужив обедню в упомянутом приделе ""лентяев"" находящемся возле входа на хоры, с правой стороны нефа, близ статуи Богоматери, и направляясь к себе домой, Клод обратил внимание на группу старух, визжавших вокруг яслей для подкидышей.  Тогда-то он и подошел к жалкому созданию, вызывавшему столько ненависти и угроз. Вид этого несчастного, уродливого, заброшенного существа, потрясшая его мысль о том, что если б он умер, то маленького братца, его любимого малютку Жеана, тоже могли бы бросить в ясли для подкидышей, — все это взяло его за сердце; чувство огромной жалости захлестнуло его. Он унес подкидыша к себе».  На этой неделе приехал из типографии знаменитый роман Виктора Гюго «Собор Парижской Богоматери» в двух версиях:  с классической обложкой Selcha Uni и ярким Young Adult-оформлением ALES.  Читаем отрывок —  где автор рассказывает нам про одного из героев — горбуна Квазимодо.",книги,mifbooks,2024-05-24 17:41:05
5615,"«Моя мечта сбывается! Благодаря тому багажу знаний, который я получила на базе пяти занятий, я смогла получить должность младшего редактора. Это потрясающе!»  Это сообщение в чат учеников прислала Ксения Пушко, студентка курса «Я — редактор». Такие отзывы невероятно согревают и напоминают, каким важным и классным делом мы занимаемся. Всей командой радовались за Ксению! И настолько вдохновились, что решили узнать у нее подробности.  Если вы тоже мечтаете издавать прекрасные книги, зовем вас на второй поток курса. Чтобы не пропустить открытие продаж, переходите по ссылке и оставляйте почту — вы в числе первых узнаете о запуске.",книги,mifbooks,2024-05-24 13:50:15
5614,"«Для чего я живу?»: Виктор Франкл о смысле жизни  Мы живем в век возрастающей автоматизации, а она приводит к образованию все большего свободного времени. Однако свободное время бывает не только от чего-то, но и для чего-то. Человек, экзистенциально фрустрированный, не знает, чем его наполнить. Он не знает, чем заполнить свой экзистенциальный вакуум.  «Экзистенциальный вакуум» — это понятие, которое ввел знаменитый психиатр Виктор Франкл для описания того момента, когда люди ощущают в себе внутреннюю пустоту. Им кажется, что жизнь лишена смысла, наполнена лишь пустотой и бесцельностью.  Франкл выделял две основные причины возникновения экзистенциального вакуума: – побуждения и инстинкты не говорят человеку (в отличие от животного), что ему нужно делать; – в противоположность прошлым временам никакие условности, традиции и ценности тоже не дают подсказок.  📕 Читать продолжение в блоге  Погружались в тему вместе со сборником трудов Виктора Франкла «Неврозы».",книги,mifbooks,2024-05-23 17:07:07
5613,"Придумываем праздничные наряды, ищем рецепт самого вкусного торта, выбираем подарки для гостей и, конечно, готовим легендарные скидки на волшебные курсы и мифические книги. Да-да, друзья, совсем скоро — День рождения МИФа! 🌟   Если вы хотите быть в числе первых гостей на празднике книжного безумия, подписывайтесь на этой странице — мы пришлем вам письмо раньше всех.",книги,mifbooks,2024-05-23 09:41:41
